,subjectId,abdominalextensiondepthsitting,acromialheight,acromionradialelength,anklecircumference,axillaheight,balloffootcircumference,balloffootlength,biacromialbreadth,bicepscircumferenceflexed,bicristalbreadth,bideltoidbreadth,bimalleolarbreadth,bitragionchinarc,bitragionsubmandibulararc,bizygomaticbreadth,buttockcircumference,buttockdepth,buttockheight,buttockkneelength,buttockpopliteallength,calfcircumference,cervicaleheight,chestbreadth,chestcircumference,chestdepth,chestheight,crotchheight,crotchlengthomphalion,crotchlengthposterioromphalion,earbreadth,earlength,earprotrusion,elbowrestheight,eyeheightsitting,footbreadthhorizontal,footlength,forearmcenterofgriplength,forearmcircumferenceflexed,forearmforearmbreadth,forearmhandlength,functionalleglength,handbreadth,handcircumference,handlength,headbreadth,headcircumference,headlength,heelanklecircumference,heelbreadth,hipbreadth,hipbreadthsitting,iliocristaleheight,interpupillarybreadth,interscyei,interscyeii,kneeheightmidpatella,kneeheightsitting,lateralfemoralepicondyleheight,lateralmalleolusheight,lowerthighcircumference,mentonsellionlength,neckcircumference,neckcircumferencebase,overheadfingertipreachsitting,palmlength,poplitealheight,radialestylionlength,shouldercircumference,shoulderelbowlength,shoulderlength,sittingheight,sleevelengthspinewrist,sleeveoutseam,span,stature,suprasternaleheight,tenthribheight,thighcircumference,thighclearance,thumbtipreach,tibialheight,tragiontopofhead,trochanterionheight,verticaltrunkcircumferenceusa,waistbacklength,waistbreadth,waistcircumference,waistdepth,waistfrontlengthsitting,waistheightomphalion,weightkg,wristcircumference,wristheight,SubjectNumericRace,DODRace,Age,Heightin,Weightlbs
hipbreadth,0.001523172818631941,0.6436671534812185,0.4055569023048119,0.3653295576157704,0.49462156607167274,0.3432498690383597,0.3792089365063324,0.3484890844332283,0.3009026351313023,0.687644972004772,0.6978748977362526,0.685282304333446,0.35350680331884693,0.28144950000064484,0.37164416938046196,0.28101154662546063,0.9424310177528956,0.7267664125742301,0.27542217642687106,0.5791243118805199,0.4620322856896455,0.6719149539002142,0.38018584448451764,0.579876767159719,0.6776733794567045,0.6437868236751267,0.27624167230135294,0.21384404838893475,0.6042932078712647,0.3743102942822888,0.14817860059608642,0.23468444326558904,0.027822397949931823,0.22969233206107936,0.3731650642240301,0.35096404658045066,0.341391611928102,0.27880767495098274,0.607686670324635,0.6343683596148674,0.273074816544318,0.4164804942565334,0.31504938544948896,0.3491087522991021,0.28901249399654566,0.15678510712503677,0.18742948402475385,0.1976694733206811,0.4772524363961152,0.2731090748790482,1.0,0.9129371284285548,0.33567810395047976,0.08925434262213013,0.47254928627575055,0.40834109707344074,0.2868331917409225,0.37611627480096477,0.28804875792681706,0.1856318768579353,0.728975329994318,0.22708480928027802,0.5401772674436969,0.5271721966623818,0.3107451271892332,0.26695083838456274,0.111703905679691,0.22458583567742113,0.5950687736313081,0.3194745549023856,0.1494867474995901,0.3820678528817836,0.40916577262023585,0.305191609156093,0.2989239328090392,0.38716113171464894,0.40173415971711907,0.34775390834643316,0.8447878786692078,0.6738945996427359,0.32538297202077626,0.29101651213029256,0.18066139451283483,0.28317440654761783,0.7431122405742592,0.4536539122060997,0.7761691560604872,0.7344143557673933,0.6415494229575722,0.43717267622017797,0.25009519782434253,0.8276330581906662,0.5001069914698159,0.4151210544884326,0.09884069556222547,-0.1284481656682224,0.2131736243635075,0.37426639612488644,0.7995489849393762
hipbreadthsitting,-0.02429410509575936,0.6498725826558036,0.3888025421130979,0.35033910481290337,0.49683397696563086,0.33512735972782837,0.39322437502108404,0.3569714229693748,0.28747308368978336,0.7101346946426402,0.6193165755271014,0.6591255222994344,0.3323502538348361,0.3230934593642242,0.3689021077189573,0.24796934650313857,0.9232823873234332,0.7719499421136918,0.32331985173760835,0.6095975335876073,0.4821479623315143,0.7018878794319371,0.3652086554440353,0.5199226452191666,0.6426836271299986,0.6185644811215318,0.26360831729650097,0.2382903633613235,0.5670676619510272,0.3734102218225438,0.12699340845230153,0.20482513600969487,0.016094873569141844,0.14266612208031368,0.3114962690332624,0.3625667952973334,0.35603717267938023,0.3096997173864561,0.6184592172387742,0.6155974978978228,0.29960590480192645,0.4413789660683937,0.30855508868115394,0.3435844054697637,0.30454081272904987,0.13335792077676586,0.22508016089425836,0.22695499404339237,0.49436326878914894,0.34029552600228963,0.9129371284285548,1.0,0.35749559137870157,0.13512685430606652,0.4334721496284231,0.38340343234165675,0.3009261864591734,0.39652473906954283,0.28479077964286764,0.1873329214476338,0.7683564689458154,0.2400885498944256,0.5044042265889626,0.4732712061682844,0.32672924526230257,0.2986904920607873,0.07916206264406266,0.2676584383301554,0.5842953517504138,0.31539690147539173,0.1778516418024672,0.3131115687116406,0.40898762982046516,0.3079253967494561,0.32030766962574186,0.3692233540706428,0.3972895929819958,0.3568106497216571,0.8923214661316585,0.7001387238937133,0.3640875667137552,0.30206986290356935,0.15586573755148464,0.3035798301928438,0.705272562676986,0.4384141385134533,0.7246909209784657,0.7145650620988467,0.6452987369267451,0.4528469019843884,0.24731315147157024,0.8298761741281047,0.47544249892691914,0.37754467201329606,0.09821831144439631,-0.10195340846472695,0.26200217580407353,0.35514303224523963,0.807198568015425
iliocristaleheight,-0.023340355335035704,0.18989143881526743,0.9206325029293514,0.807121614303466,0.29434477737225784,0.9295635266386133,0.44660839964102766,0.6971089247152608,0.5345344050544988,0.24745001716160825,0.2951012787663293,0.33611984102639864,0.4609407869912245,0.37160220328336696,0.30574340561457247,0.16949376126958304,0.36288011767120765,0.27733513518915553,0.9232122759835857,0.8146224469735962,0.8040395846997992,0.29886223177628024,0.9320973029043429,0.24852872639400464,0.2212107824483883,0.20330953497099089,0.8874710927732471,0.9199593192800873,0.36703737464707814,0.3292205428292567,0.12431980778229422,0.14473918824077708,0.012059010143761996,-0.11851468463254516,0.5006819978486218,0.3810126028697775,0.7347809043684687,0.7988936825867056,0.3503820637371498,0.2870192041952328,0.8224630849326631,0.8867885957986069,0.43550168464264527,0.44294320190067554,0.6862517344574537,0.10995810555490462,0.3371538758056718,0.3537210812484456,0.650374996033722,0.30654437720808403,0.33567810395047976,0.35749559137870157,1.0,0.2606531228751254,0.21415343672331866,0.3476246683933766,0.9026869008049044,0.9286063011389184,0.846427698551076,0.41450851669774913,0.3142317130945631,0.2754740338296365,0.26402733398028416,0.3456171930248314,0.76999976428393,0.6366734945447633,0.8452245466709312,0.782552365920805,0.47163716896396946,0.8363935087317959,0.4072660368987901,0.5158933935359958,0.8214786431971187,0.8328381242394212,0.8715941292564637,0.9154177372036997,0.9385839802102182,0.965081006478442,0.3325224269335998,0.34597822923030164,0.7365765855826895,0.910115640991644,0.13287722774711427,0.9269104076821009,0.48329925874908847,0.3801851106036285,0.2413635051058363,0.22688681358572652,0.18479426405181093,0.32401635247371463,0.9294138116176146,0.5002886586538136,0.48501248626571963,0.7447908428755781,0.05223720453026765,-0.15088733943769195,0.028121982669356494,0.8432698403976736,0.4996714255501167
interpupillarybreadth,-0.017295974921627218,0.15027046962189816,0.20515413887948936,0.23824283199464452,0.09606449975101809,0.2087628137448308,0.2749630244101761,0.335076058864653,0.2484207540660821,0.18794075747296698,0.018345026189053232,0.20679996113473056,0.20253547046319392,0.48373142650532786,0.3535196653148446,0.47518648059953505,0.1650564260284637,0.20326736074839086,0.3040953489705812,0.32239663172883803,0.2955422838683076,0.16156166344354514,0.2095957323831957,0.10165717886944667,0.13121224958466943,0.12194160742107628,0.20972326188954896,0.2900729012686474,0.10075717541600977,0.04984623187181269,0.11858154662543546,0.15653182356874187,-0.007214417781900738,-0.2098340389691136,-0.041027037969312494,0.29332360682646846,0.350203313497774,0.37853500492178926,0.23949682078039927,0.1530099463305473,0.39481370578114766,0.2762958881811589,0.23194174169724044,0.25608526011418103,0.37559939266033127,0.2836321798827804,0.46277081650164337,0.3429455975717054,0.36214995436682107,0.39503433150962336,0.08925434262213013,0.13512685430606652,0.2606531228751254,1.0,0.13121787390145187,0.1863557784245696,0.30168861194159324,0.3226809116190502,0.29255231432171924,0.00742067046577495,0.21442100657629903,0.2259048176166167,0.28433240656528114,0.2526462445009843,0.21350457756874486,0.3597980362377503,0.23444373674772973,0.352011584048629,0.28277270299090784,0.22208701049378407,0.16006827533477358,-0.01845576798702673,0.3216409591974465,0.2946824075548274,0.34407672748499973,0.20024461799047413,0.22823762472590353,0.26018752680979723,0.1944475837648684,0.2072016570125618,0.29566347386728514,0.3001083028543312,0.17787017281302261,0.2981534001681432,0.10289946271644401,0.05886536029541249,0.07197306393893964,0.11929837093061994,0.16520415627180943,0.0758689461936779,0.22536823060251102,0.2462196802079869,0.21693242459263445,0.08325142945617539,0.04762148868434174,0.1973347271176707,0.0991010991489888,0.1840501876347847,0.2459840467709081
interscyei,-0.012959559707102384,0.5386505901841507,0.2663957066035754,0.27152018519791277,0.296024703242206,0.2200111554477156,0.29821563931022926,0.28009903057628116,0.40486541693306,0.5337425241192223,0.47128734744359635,0.6918803553089071,0.2470958159284848,0.3052512309766094,0.3865001447852468,0.25490141650888165,0.5356507197977824,0.5114323828245941,0.22439896976456045,0.3917530974322194,0.3044285407568992,0.41668291807327523,0.25398026821067454,0.6376195104590415,0.6344850927836938,0.5684624776882101,0.14179311355794427,0.15492124714197794,0.3636830071557784,0.19895217946446853,0.1162501502852513,0.17761470478956295,-0.019041646932615664,0.10757396593774839,0.19035003162418496,0.2902934727669662,0.26762244421654585,0.23063451480180394,0.47970578399386865,0.5997276975996416,0.22947927362705417,0.3049832542884775,0.31658532160895514,0.3483249980374767,0.2508588733414901,0.12520735832507135,0.19107571702025283,0.19020165354522087,0.3679705603371488,0.2362761092851148,0.47254928627575055,0.4334721496284231,0.21415343672331866,0.13121787390145187,1.0,0.9067434348341876,0.22437336324400473,0.26942700112664125,0.22276480584228275,0.10019407832304071,0.4070472486513999,0.1891586786845557,0.577307341400104,0.5406237320929976,0.2070241736431147,0.20396534123413074,0.11578736396532475,0.17167051608603348,0.6743705298347936,0.21700191930125495,0.26530038412918083,0.19751954171243677,0.40747868431359446,0.23293498879945362,0.2428976751166357,0.24805520444733514,0.2564285503319555,0.21924874730437746,0.49891395906050645,0.48862871164047217,0.31276038239586157,0.21765162704397478,0.11384484259432678,0.2047575778990654,0.4965837280882324,0.3389648969347596,0.5522151803854223,0.566762177212823,0.525994125546431,0.29953014072020123,0.17010286683629722,0.6115739399283935,0.409145276699983,0.26661442306138716,0.032607794286041,-0.08674987454679259,0.18325299445705667,0.2391931158243175,0.59294309934648
interscyeii,-0.023580586996906804,0.4366910027701238,0.35437311679250527,0.35666846532058377,0.3051659987098241,0.32956584062081157,0.3506230753401071,0.3731431145291212,0.6106443722084787,0.4456387303598495,0.40604253552827957,0.6476599541297751,0.31191828314922754,0.34688887660678525,0.37936741068731655,0.25818029458618075,0.46649019422585053,0.4249521304560576,0.335413233726404,0.4475319818196285,0.37381789833979256,0.38087587580186055,0.3808141148744339,0.5545188331864328,0.5016943188888288,0.43222026631542165,0.2604674095936905,0.2900457500908467,0.33740794283104597,0.22890251139307433,0.10266137777067191,0.1839334322389005,0.00487839938479319,0.005436247799571884,0.2745913692696341,0.3279887794958075,0.36931139439649485,0.35538949324781705,0.44523899429713804,0.5145513795299338,0.3557514568134615,0.40422607115827486,0.3639487797419135,0.397443314893684,0.3548904383489288,0.13641256692782547,0.249415571856851,0.24517189753412894,0.43115327577718426,0.2677387811970572,0.40834109707344074,0.38340343234165675,0.3476246683933766,0.1863557784245696,0.9067434348341876,1.0,0.3383111309720599,0.3840988391989966,0.32003782180168283,0.16734057426015572,0.3643697937295732,0.2345476932990618,0.5165618738148742,0.5173713058615472,0.3598162018248153,0.31552045978221277,0.2524050916638488,0.3030720303532362,0.7118648820959735,0.3332947312573586,0.4878033229122982,0.28153557757923403,0.5381929764588452,0.3459951340682628,0.40783286775709326,0.3752351305637792,0.3715346531852433,0.34432573382336307,0.4345336771051999,0.43279553197246295,0.41890668927354724,0.3381976566581803,0.13053974955053144,0.32338658745053145,0.449812238020793,0.3423833686108275,0.44332487399246484,0.4575230717309441,0.4136269266322024,0.29299269545646806,0.3101973822294778,0.5604883845853106,0.4409537355434586,0.28979646377256457,0.027881298964163633,-0.08989929209112667,0.12590686294000017,0.34995872722096144,0.5444307287988381
kneeheightmidpatella,0.013214939632296219,0.1943123607793994,0.8590993666896198,0.7942017515734378,0.25410280175052946,0.8675560768027094,0.43210319607128644,0.701051453761281,0.4921347800984298,0.24551819337094516,0.2645950063993474,0.32566036081111543,0.4468572681916645,0.3849302944084075,0.3224582616100476,0.17185977029972402,0.31955857078092437,0.2725863257526203,0.9058840754281573,0.7742203640438818,0.7860602514429438,0.2821865200367617,0.8664558685667807,0.25087779647432756,0.21190079598614073,0.19871568655065838,0.8484882708953355,0.9246153459575,0.3304923573558299,0.24212838015346216,0.13243890210637352,0.11904596150274341,-0.028683779568697117,-0.18093367163356786,0.365378297923205,0.3754170720350448,0.7317379557715196,0.7957853577774909,0.3409507969289868,0.28297058502725037,0.8317690719936913,0.8341709820980072,0.4303496075125592,0.4221285275834782,0.7090048417686275,0.10803738164803585,0.33278910029844133,0.3529324613423112,0.6488579099973362,0.3238361515744651,0.2868331917409225,0.3009261864591734,0.9026869008049044,0.30168861194159324,0.22437336324400473,0.3383111309720599,1.0,0.9510001051915619,0.9480284374548652,0.37976795462504837,0.30384279342752096,0.2652035027807423,0.2773985990955239,0.350827986279758,0.6552347692510946,0.63033366590444,0.882738050273504,0.7581771589372157,0.4430808893071795,0.7829203042515934,0.3291587138716558,0.39709497048987674,0.7969073780333403,0.8286463085264569,0.8320127100971527,0.8433075676539853,0.8730351656254649,0.895284650146495,0.29755188873311333,0.2977611547904613,0.685240690347202,0.9740412560743018,0.15117924835133828,0.9168400499340572,0.40569708336067306,0.33523951323745677,0.21609523664377334,0.2148500911547364,0.2054437706636386,0.25780210747857424,0.8803106015624538,0.4720355492827072,0.45488376679373316,0.668988669690349,0.055429181963640245,-0.11412916649960508,0.029735064804032152,0.7763887257724238,0.47293802860106465
kneeheightsitting,0.0037922023352724384,0.2532662116995255,0.883988060344122,0.8097895112343557,0.3666894635457038,0.8910628003798904,0.5235097347592839,0.753154526818192,0.5429268981380957,0.33125168240457653,0.30865093176336056,0.4024678433683272,0.5337706000837491,0.43385371480961793,0.3697456198270793,0.21244202621774705,0.4189929672050107,0.3492961965498526,0.9076259344400187,0.8335066946318462,0.8189510085207696,0.3983231199510894,0.8952599608764267,0.3009185285965607,0.27905164847678854,0.26138722462241387,0.8605683837831465,0.9268099799413316,0.3882315614407808,0.28378854614515586,0.13196122277685954,0.15159680901930916,-0.009364559815080047,-0.162444773653526,0.41580396878383596,0.4575245360848222,0.7833639693591861,0.8309608403129538,0.43754544981873167,0.34187362102566277,0.8649133609723584,0.8727720782145696,0.48894433234064577,0.4970947274131072,0.7419757688783989,0.13966636416262537,0.38542258245247957,0.3951303156065612,0.7337814096634397,0.4087356420721424,0.37611627480096477,0.39652473906954283,0.9286063011389184,0.3226809116190502,0.26942700112664125,0.3840988391989966,0.9510001051915619,1.0,0.9242694669786149,0.4058006434102984,0.4343714884452792,0.30352937884300707,0.3353877769642639,0.41402902963088656,0.7037677587710027,0.6727122576591612,0.8803004124798054,0.7888065452091437,0.5209851674768635,0.8035170285049411,0.3683558700918999,0.44645238857107256,0.840293715535877,0.8447079622965441,0.870071299512616,0.8768477627642773,0.906737260097384,0.9188206637687168,0.40194736971249656,0.40018975544433166,0.729725648282314,0.9477253489330633,0.1819678383019977,0.9173568503887715,0.48733071524144345,0.3750759558803669,0.27101165760529544,0.2741855468505841,0.25568840948291893,0.3135987914666348,0.8940662118982398,0.5699852269051429,0.5442717148903436,0.6956477195565712,0.04630682472359329,-0.12416109958259365,0.027680683973974243,0.8079798273949754,0.5646497691902488
lateralfemoralepicondyleheight,0.041301732167383406,0.18121485160881248,0.814165564971905,0.7811965025105502,0.25876125659023225,0.824273037302115,0.42931919915011796,0.6882747327243404,0.4586154380963586,0.25169562748063895,0.23445999118847705,0.31180776293727525,0.44745394807788774,0.38108847224704834,0.3315683459219002,0.1827021848759909,0.3161385678544019,0.2689971517312374,0.8614948781752051,0.7547017394336963,0.7814909905037476,0.30327936519407117,0.8236337743161029,0.23057384647977378,0.2003791476001138,0.19387340138766296,0.8245618328808345,0.9076085134860855,0.34989510812370284,0.19948148848876882,0.11133856721420321,0.08660385284484418,-0.06298566237071118,-0.16667129835833813,0.3236327896752524,0.37757297359897696,0.7067872125414131,0.7554350795144772,0.34417661946885586,0.26441259543115425,0.8038481562726014,0.7753083444581075,0.40577577212054683,0.39369258778811406,0.6878017618482523,0.11342874651655058,0.32356268325455884,0.3422604731896336,0.627758186463349,0.34859064406150997,0.28804875792681706,0.28479077964286764,0.846427698551076,0.29255231432171924,0.22276480584228275,0.32003782180168283,0.9480284374548652,0.9242694669786149,1.0,0.32936319953899224,0.32960368891639097,0.25190847305213704,0.27376680750100507,0.3595711270200411,0.564800761363163,0.5879058192580149,0.8703272204428302,0.7026661287467301,0.41902653383397226,0.7355125798864117,0.2606311848121635,0.36401442337679,0.768422671599378,0.8060367185851862,0.7874238828397119,0.7994021744540498,0.8287635862803127,0.8402550317953156,0.29287319387154215,0.2825835369794651,0.6401637307493521,0.9397529341418308,0.17913624044037035,0.8883309220281718,0.374070976316127,0.29834164099046334,0.19691750758290819,0.1983612037471993,0.20118749309612444,0.2285401247865956,0.8431930194647372,0.4678077811642306,0.44431475566012957,0.6341665682637213,0.04562246877195527,-0.08785085601602867,-0.007294131136550519,0.7365687137881516,0.4664554266406666
lateralmalleolusheight,-0.06634916791449438,0.10630220892691372,0.42547524803050185,0.2837422041718677,0.3134916760069317,0.4189931315349246,0.3506877875720248,0.25743554504886423,0.23957748032308748,0.1174556238883453,0.22547701407324033,0.17555832749414418,0.2826888700819154,0.10991019772758236,0.10739137034866497,0.0571088043964801,0.18188333985029087,0.14104672950000297,0.3710633144054339,0.27270096057286003,0.22106466606777447,0.2533949568212484,0.42318836451615693,0.1924267627145004,0.12533630739965324,0.1070696006224981,0.3923041157623807,0.3383480172254969,0.18652122007951208,0.2352190521206126,-0.029299611822337757,0.17767577244296134,0.11246041134458072,0.09011165909839694,0.370389623275678,0.2400524015077802,0.30965084860539993,0.27065392989932013,0.19955239737026848,0.18612823140017004,0.24713294894642668,0.41019486611311023,0.21435210176960404,0.27463333839932097,0.21059782593632703,0.04838756942788154,0.11703096244513288,0.18952437993016003,0.39042344826551867,0.0449240277803683,0.1856318768579353,0.1873329214476338,0.41450851669774913,0.00742067046577495,0.10019407832304071,0.16734057426015572,0.37976795462504837,0.4058006434102984,0.32936319953899224,1.0,0.1975621034567193,0.13530974400393173,0.13016943520695964,0.17204297905280821,0.4121473864666379,0.2560315073552618,0.32719495617336697,0.24091121648758032,0.23726855625393387,0.3508852423386699,0.17577295799081966,0.37659905484623507,0.3241601160804603,0.2655760560363836,0.3160410720134621,0.43789560210461803,0.4255294557741055,0.4047426600190746,0.15864653668070555,0.21564940853561,0.3124806067328647,0.38784435994250416,0.11106534876623587,0.35792140708522513,0.2862072337295416,0.23665578159618178,0.17289100114098982,0.1540418954778647,0.0702979476369642,0.21094208197638484,0.37384233358120966,0.25105699031067324,0.3389295652837527,0.4076748963982296,-0.02442655703202131,-0.19607025064769606,-0.01916464812174341,0.40260427605351123,0.2474202683241732
lowerthighcircumference,-0.0053789717866647505,0.5994599593790638,0.33033922547286254,0.31205010216927864,0.664762949418147,0.2914820946067039,0.4972792019188353,0.40467386824943447,0.28885821421136904,0.7680081340304339,0.4656608645560277,0.65150568985326,0.48037921300894376,0.4400235570456562,0.465031375513565,0.3527657748936686,0.8080169875879614,0.7431000470318553,0.29457882758155424,0.5700635360009686,0.40126802763622377,0.8549709208681974,0.31914735234660874,0.47047468913250007,0.5730147587294778,0.5619434135391455,0.2547029246708685,0.23765150632783316,0.5483835232983856,0.29936555591806663,0.08185474551133243,0.18442180448984058,0.0019879867555106,0.0999302302273229,0.23709724494643805,0.44782899403866067,0.4053439210182111,0.3339425537198239,0.736975960608082,0.5996059349444971,0.3355988443828893,0.3974245021331938,0.3616793684500963,0.42824540218076373,0.35782171596674617,0.1884720074118483,0.31567865783650223,0.2949300793920146,0.6066528606732209,0.48241939136196793,0.728975329994318,0.7683564689458154,0.3142317130945631,0.21442100657629903,0.4070472486513999,0.3643697937295732,0.30384279342752096,0.4343714884452792,0.32960368891639097,0.1975621034567193,1.0,0.2654202217665482,0.5514778908922557,0.5282221040387316,0.2579801343739493,0.3408128643265996,0.05205012348915903,0.2662519829122448,0.6017984523024719,0.26214178384469733,0.12322048128706167,0.25547558361812606,0.4047460674448768,0.2817678838615911,0.3125731367380628,0.3228962854986934,0.3594939795305661,0.3256928575492222,0.8422238621526726,0.7642012273773294,0.33645541136628243,0.2834256113221987,0.20975997706598937,0.282717641305083,0.6287928051671736,0.3699778825581173,0.5934590347930971,0.6201245201812144,0.6035838131099611,0.363925025472685,0.22762525377068304,0.8283565510258307,0.6029431807302684,0.3141304310570951,0.06560337379809907,-0.030007087515818577,0.13478327316270322,0.3067320937083405,0.7967597891813842
mentonsellionlength,-0.004032877228688615,0.18000320872175854,0.28546930595036124,0.22590493367267353,0.20928053095665455,0.2683671889281964,0.3132201645487257,0.3317925267182344,0.27623248482633544,0.2430164531403225,0.22753091808140793,0.26014980387089853,0.27055425024162055,0.33352273191434506,0.2934072264396358,0.21144871130677295,0.2521197265347664,0.22667257157898815,0.2554748033923286,0.2764138070194997,0.22440635388561225,0.2528193652821232,0.2875721840236961,0.2672006895976147,0.23758367864453875,0.21569838527674334,0.23386979536223912,0.2299261969481267,0.2051315031349575,0.14079292632482404,0.11426281438187964,0.17603525142715057,0.008896860451073392,0.03733212497599204,0.22773868418726823,0.28396471586146327,0.33637899582480213,0.28536630062892093,0.27710193613406814,0.2284193940016245,0.3036501078494695,0.27208050201525,0.26639234970611214,0.2654929367510726,0.31647007740174043,0.18111027466464769,0.30140136163540626,0.28885158236366676,0.35122406449197896,0.262471549243148,0.22708480928027802,0.2400885498944256,0.2754740338296365,0.2259048176166167,0.1891586786845557,0.2345476932990618,0.2652035027807423,0.30352937884300707,0.25190847305213704,0.13530974400393173,0.2654202217665482,1.0,0.2659496260253021,0.2667459762480319,0.24815798687407045,0.3028077174696518,0.19627481761999707,0.2436327434143281,0.3087912590404524,0.23356683851199767,0.1971777425126765,0.23959554565650315,0.3127148510630506,0.24406710962765507,0.29371089972977854,0.2979742507706615,0.2916707577167927,0.2788081015506974,0.2452481745699994,0.2527114536967953,0.2931430914474998,0.2677960564606779,0.1849510164736939,0.25807028846285196,0.2925051920814533,0.21995090728464345,0.20203814263616496,0.19885448191144728,0.18647552298932973,0.1893909469950196,0.24143070881727177,0.3221228294452618,0.27845848003371126,0.24809079266163842,0.032970730522157675,0.042905395090271595,0.10133055289742293,0.28174625060433617,0.30616746807653333
neckcircumference,0.0028316943526264867,0.6843384580114092,0.32351157934292013,0.30691128045983346,0.3891327199717652,0.2577519781668749,0.4309177857588795,0.35150241740458094,0.36218725743301594,0.7029227120415971,0.5262023019359032,0.7297819021806102,0.32212132999554804,0.5157561364776918,0.601388253334145,0.48723035350796073,0.6411629055242067,0.6606083186670538,0.2841117459218896,0.46813433975467467,0.3422114836833152,0.532296030205779,0.30573424180776193,0.6286101545757695,0.7287207506944999,0.6854340409222629,0.20935358746582663,0.18688193077246676,0.40513407984252725,0.19008239968194207,0.15515002341254033,0.25732000465816207,-0.006376743935667874,0.13354995488087504,0.20433292919126234,0.41948748548669873,0.3595817498694801,0.3394338199897289,0.714218591161621,0.6944536417648742,0.3148950000591248,0.37225779961061656,0.43491743274691336,0.4930454520704655,0.33617655741369623,0.2974198955834335,0.36371436698530507,0.2838585526653257,0.4923900646544697,0.39450622150025294,0.5401772674436969,0.5044042265889626,0.26402733398028416,0.28433240656528114,0.577307341400104,0.5165618738148742,0.2773985990955239,0.3353877769642639,0.27376680750100507,0.13016943520695964,0.5514778908922557,0.2659496260253021,1.0,0.8771214312718835,0.24430619243236623,0.30495177391858097,0.1137663563312611,0.2607134578559845,0.7139872487002092,0.2664694816174613,0.13274656327560336,0.2275264414833215,0.4251500269444017,0.27608742189005936,0.3038790786785915,0.29469813214406,0.322518942596456,0.28866251271658505,0.6184013533543581,0.6274672439830932,0.355183420189148,0.2683299220276488,0.2451287582985522,0.25666101777111183,0.6342538537304403,0.4568631105384292,0.6577401181226181,0.7019662224301535,0.6821082878849433,0.42156740421393346,0.16299914989531153,0.7622692344390184,0.6054985346208074,0.3113559331720621,0.021612336092663418,-0.012474295780541912,0.26623658284871593,0.2825618391946427,0.7435536802114644
neckcircumferencebase,0.03989621605600406,0.5810347288044733,0.40463949399845606,0.3894025973688892,0.40740196435823317,0.3519241846739175,0.46150541451339216,0.4163925076015461,0.4400730742268153,0.6292792919721685,0.5124811769994846,0.6871134103403229,0.3931953845005175,0.46411586872347305,0.5376400765092971,0.43536707015800585,0.6054859333745753,0.5792137384147837,0.34678149652720647,0.49920550097081606,0.3916387318226604,0.5216211508795799,0.40847536435968174,0.6005730244275085,0.6568285388812567,0.6184170665725417,0.3136456667519209,0.281321981790217,0.41371306681110526,0.20476124944469107,0.11994610632994429,0.2269731419589039,-0.015264820404129752,0.12429587067010034,0.3164793200490469,0.4293748856767693,0.41539346418371415,0.37949650680745906,0.6603095910717538,0.6210931308327096,0.3736811584066773,0.4204168260218576,0.4473166125224612,0.4956562409367943,0.3829447904352456,0.26761630107751877,0.34665842940730346,0.27873529939442,0.5265849845086229,0.39373467147921554,0.5271721966623818,0.4732712061682844,0.3456171930248314,0.2526462445009843,0.5406237320929976,0.5173713058615472,0.350827986279758,0.41402902963088656,0.3595711270200411,0.17204297905280821,0.5282221040387316,0.2667459762480319,0.8771214312718835,1.0,0.32036259959750796,0.329406421530521,0.22987706523186016,0.3038992955567242,0.7027649441323183,0.3496478553724814,0.12375241446327168,0.34491216147509907,0.500703209784417,0.35749399769917145,0.3845306893286386,0.4106590985745505,0.40881972900931274,0.37354347091006174,0.5717835103223797,0.5700778991804965,0.3886602490631048,0.3424970176533555,0.25577182324569053,0.33581061955708336,0.632152701984514,0.466483518576769,0.5941021715347929,0.6174076057957607,0.5824256489463417,0.4013769163875559,0.2716212274880013,0.7308618677862689,0.6101730515432875,0.37044243017797474,0.04047428370726609,-0.0648815538406053,0.18635112994849318,0.3862475720723313,0.7085637536417609
